player_name,club_img_url,player_position,transfer_type,transfer_fee,is_loan,minutes_played,goals,window,team_name,player_url,player_age,transfer_notes,in_squad,appearances,team_urls.x,team_urls.y
Genki Haraguchi,https://tmssl.akamaized.net/images/wappen/head/7802.png?lm=1402956210,Attacking Midfield,Departures,1.00E+06,FALSE,806,0,Winter,1.FC Union Berlin,https://www.transfermarkt.com/genki-haraguchi/profil/spieler/79377,31,NA,24,19,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022
Tim Skarke,https://tmssl.akamaized.net/images/wappen/head/7802.png?lm=1402956210,Right Winger,Departures,NA,TRUE,104,0,Winter,1.FC Union Berlin,https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,26,Loan fee:€250k,13,6,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022
Fabio Schneider,https://tmssl.akamaized.net/images/wappen/head/7802.png?lm=1402956210,Central Midfield,Departures,0,FALSE,NA,NA,Winter,1.FC Union Berlin,https://www.transfermarkt.com/fabio-schneider/profil/spieler/548803,20,NA,NA,NA,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022
Tymoteusz Puchacz,https://tmssl.akamaized.net/images/wappen/head/7802.png?lm=1402956210,Left-Back,Departures,NA,TRUE,195,1,Winter,1.FC Union Berlin,https://www.transfermarkt.com/tymoteusz-puchacz/profil/spieler/361575,23,loan transfer,10,3,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022
Laurenz Dehl,https://tmssl.akamaized.net/images/wappen/head/7802.png?lm=1402956210,Right Winger,Departures,NA,TRUE,NA,NA,Winter,1.FC Union Berlin,https://www.transfermarkt.com/laurenz-dehl/profil/spieler/451403,21,loan transfer,NA,NA,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2022
Angelo Fulgini,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Attacking Midfield,Arrivals,6.00E+06,FALSE,622,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,25,NA,20,18,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Maxim Leitsch,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Arrivals,3500000,FALSE,752,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,24,NA,16,10,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Marcus Ingvartsen,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Forward,Arrivals,2300000,FALSE,762,9,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,26,NA,20,18,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Delano Burgzorg,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left Winger,Arrivals,2.00E+06,FALSE,226,1,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/delano-burgzorg/profil/spieler/436585,23,NA,14,11,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Dominik Kohr,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Arrivals,1500000,FALSE,1629,3,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,28,NA,22,21,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Anthony Caci,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left-Back,Arrivals,0,FALSE,1311,2,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/anthony-caci/profil/spieler/453016,25,NA,23,20,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Danny da Costa,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Arrivals,0,FALSE,812,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,28,NA,17,14,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Aymen Barkok,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Arrivals,0,FALSE,428,1,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,24,NA,23,15,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ben Bobzien,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right Winger,Arrivals,NA,FALSE,18,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/ben-bobzien/profil/spieler/658116,19,-,7,1,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Eniss Shabani,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Arrivals,NA,FALSE,0,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/eniss-shabani/profil/spieler/663189,19,-,3,0,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Philipp Schulz,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Arrivals,NA,FALSE,0,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/philipp-schulz/profil/spieler/796212,17,-,0,0,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Nelson Weiper,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Forward,Arrivals,NA,FALSE,4,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/nelson-weiper/profil/spieler/796213,17,-,3,2,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ronaël Pierre-Gabriel,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,24,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Luca Kilian,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/luca-kilian/profil/spieler/384553,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Edimilson Fernandes,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Arrivals,NA,TRUE,1539,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,26,"End of loan Jun 30, 2022",24,21,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Marlon Mustapha,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Forward,Arrivals,NA,TRUE,64,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/marlon-mustapha/profil/spieler/532495,21,"End of loan Jun 30, 2022",10,5,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Dimitri Lavalée,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/dimitri-lavalee/profil/spieler/420890,25,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Issah Abass,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left Winger,Arrivals,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/issah-abass/profil/spieler/482145,23,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Jonathan Meier,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left-Back,Arrivals,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/jonathan-meier/profil/spieler/379989,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Moussa Niakhaté,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Departures,1.00E+07,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200,26,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Jeremiah St. Juste,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Departures,9500000,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/jeremiah-st-juste/profil/spieler/288253,25,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Luca Kilian,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Departures,2.00E+06,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/luca-kilian/profil/spieler/384553,22,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
David Nemeth,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Departures,1300000,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/david-nemeth/profil/spieler/451906,21,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Dimitri Lavalée,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Departures,NA,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/dimitri-lavalee/profil/spieler/420890,25,€750k,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Jonathan Meier,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left-Back,Departures,NA,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/jonathan-meier/profil/spieler/379989,22,€200k,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Jean-Paul Boëtius,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Attacking Midfield,Departures,0,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/jean-paul-boetius/profil/spieler/182574,28,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Kevin Stöger,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Attacking Midfield,Departures,0,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/kevin-stoger/profil/spieler/106872,28,NA,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ronaël Pierre-Gabriel,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Departures,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,24,loan transfer,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Anderson Lucoqui,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left-Back,Departures,NA,TRUE,0,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/anderson-lucoqui/profil/spieler/240274,25,loan transfer,1,0,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Paul Nebel,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right Winger,Departures,NA,TRUE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/paul-nebel/profil/spieler/503160,19,loan transfer,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Merveille Papela,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Departures,NA,TRUE,0,0,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/merveille-papela/profil/spieler/405689,21,loan transfer,2,0,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Issah Abass,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left Winger,Departures,NA,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/issah-abass/profil/spieler/482145,23,-,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Daniel Brosinski,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Departures,NA,FALSE,NA,NA,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/daniel-brosinski/profil/spieler/43984,33,-,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Dominik Kohr,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Central Midfield,Departures,NA,TRUE,1629,3,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,28,"End of loan Jun 30, 2022",22,21,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Marcus Ingvartsen,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Forward,Departures,NA,TRUE,762,9,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,26,"End of loan Jun 30, 2022",20,18,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Delano Burgzorg,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Left Winger,Departures,NA,TRUE,226,1,Summer,1.FSV Mainz 05,https://www.transfermarkt.com/delano-burgzorg/profil/spieler/436585,23,"End of loan Jun 30, 2022",14,11,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ludovic Ajorque,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Forward,Arrivals,6.00E+06,FALSE,364,0,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994,28,NA,6,6,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Andreas Hanche-Olsen,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Centre-Back,Arrivals,2500000,FALSE,540,0,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683,25,NA,7,6,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Brajan Gruda,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right Winger,Arrivals,NA,FALSE,2,0,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,18,-,5,2,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ronaël Pierre-Gabriel,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Arrivals,NA,TRUE,NA,NA,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,24,"End of loan Jan 17, 2023",NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Angelo Fulgini,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Attacking Midfield,Departures,NA,TRUE,622,0,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/angelo-fulgini/profil/spieler/250013,26,loan transfer,20,18,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
Ronaël Pierre-Gabriel,https://tmssl.akamaized.net/images/wappen/head/21051.png?lm=1564748880,Right-Back,Departures,NA,TRUE,NA,NA,Winter,1.FSV Mainz 05,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,24,loan transfer,NA,NA,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2022
